Filenames,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25
63560.jpg,0,0,0,0,0,0,0,0
63561.jpg,0,0,0,0,0,0,0,0
63562.jpg,0,0,0,0,0,0,0,0
63563.jpg,0,0,0,0,0,0,0,0
63564.jpg,0,0,1,0,0,0,0,0
63565.jpg,0,0,1,0,0,0,0,0
63566.jpg,0,0,0,0,0,0,0,0
63567.jpg,0,0,0,0,0,0,0,0
63568.jpg,0,0,0,0,0,0,0,0
63569.jpg,0,0,0,0,0,0,0,0
63570.jpg,0,0,1,0,0,0,0,0
63571.jpg,0,0,0,0,0,0,0,0
63572.jpg,0,0,0,0,0,0,0,0
63573.jpg,0,0,0,0,0,0,0,0
63574.jpg,0,0,0,0,0,0,0,0
63575.jpg,0,0,0,0,0,0,0,0
63576.jpg,0,0,0,0,0,0,0,0
63577.jpg,0,0,0,0,0,0,0,0
63578.jpg,0,0,0,0,0,0,0,0
63579.jpg,0,0,0,0,0,0,0,0
63580.jpg,0,0,0,0,0,0,0,0
63581.jpg,0,0,1,0,0,0,0,0
63582.jpg,0,0,0,0,0,0,0,0
63583.jpg,0,0,0,0,0,0,0,0
63584.jpg,0,0,0,0,0,0,0,0
63585.jpg,0,0,0,0,0,0,0,0
63586.jpg,0,0,0,0,0,0,0,0
63587.jpg,0,0,0,0,0,0,0,0
63588.jpg,0,0,0,0,0,0,0,0
63589.jpg,0,0,0,0,0,0,0,0
63590.jpg,0,0,0,0,0,0,0,0
63591.jpg,0,0,0,0,0,0,0,0
63592.jpg,0,0,0,0,0,0,0,0
63593.jpg,0,0,0,0,0,0,0,0
63594.jpg,0,0,0,0,0,0,0,0
63595.jpg,0,0,0,0,0,0,0,0
63596.jpg,0,0,0,0,0,0,0,0
63597.jpg,0,0,0,0,0,0,0,0
63598.jpg,0,0,0,0,0,0,0,0
63599.jpg,0,0,0,0,0,0,0,0
63600.jpg,0,0,0,0,0,0,0,0
63601.jpg,0,0,0,0,0,0,0,0
63602.jpg,0,0,0,0,0,0,0,0
63603.jpg,0,0,0,0,0,0,0,0
63604.jpg,0,0,0,0,0,0,0,0
63605.jpg,0,0,0,0,0,0,0,0
63606.jpg,0,0,1,0,0,0,0,0
63607.jpg,0,0,0,0,0,0,0,0
63608.jpg,0,0,0,0,0,0,0,0
63609.jpg,0,0,0,0,0,0,0,0
63610.jpg,0,0,0,0,0,0,0,0
63611.jpg,0,0,1,0,0,0,0,0
63612.jpg,0,0,0,0,0,0,0,0
63613.jpg,0,0,0,0,0,0,0,0
63614.jpg,0,0,0,0,0,0,0,0
63615.jpg,0,0,0,0,0,0,0,0
63616.jpg,0,0,0,0,0,0,0,0
63617.jpg,0,0,0,0,0,0,0,0
63618.jpg,0,0,0,0,0,0,0,0
63619.jpg,0,0,0,0,0,0,0,0
63620.jpg,0,0,0,0,0,0,0,0
63621.jpg,0,0,0,0,0,0,0,0
63622.jpg,0,0,0,0,0,0,0,0
63623.jpg,0,0,0,0,0,0,0,0
63624.jpg,0,0,0,0,0,0,0,0
63625.jpg,0,0,0,0,0,0,0,0
63626.jpg,0,0,0,0,0,0,0,0
63627.jpg,0,0,0,0,0,0,0,0
63628.jpg,0,0,0,0,0,0,0,0
63629.jpg,0,0,0,0,0,0,0,0
63630.jpg,0,0,0,0,0,0,0,0
63631.jpg,0,0,0,0,0,0,0,0
63632.jpg,0,0,0,0,0,0,0,0
63633.jpg,0,0,0,0,0,0,0,0
63634.jpg,0,0,0,0,0,0,0,0
63635.jpg,0,0,0,0,0,0,0,0
63636.jpg,0,0,0,0,0,0,0,0
63637.jpg,0,0,0,0,0,0,0,0
63638.jpg,0,0,0,0,0,0,0,0
63639.jpg,0,0,0,0,0,0,0,0
63640.jpg,0,0,0,0,0,0,0,0
63641.jpg,0,0,0,0,0,0,0,0
63642.jpg,0,0,0,0,0,0,0,0
63643.jpg,0,0,0,0,0,0,0,0
63644.jpg,0,0,1,0,0,0,0,0
63645.jpg,0,0,0,0,0,0,0,0
63646.jpg,0,0,0,0,0,0,0,0
63647.jpg,0,0,0,0,0,0,0,0
63648.jpg,0,0,0,0,0,0,0,0
63649.jpg,0,0,0,0,0,0,0,0
63650.jpg,0,0,0,0,0,0,0,0
63651.jpg,0,0,0,0,0,0,0,0
63652.jpg,0,0,0,0,0,0,0,0
63653.jpg,0,0,0,0,0,0,0,0
63654.jpg,0,0,0,0,0,0,0,0
63655.jpg,0,0,0,0,0,0,0,0
63656.jpg,0,0,0,0,0,0,0,0
63657.jpg,0,0,0,0,0,0,0,0
63658.jpg,0,0,0,0,0,0,0,0
63659.jpg,0,0,0,0,0,0,0,0
63660.jpg,0,0,0,0,0,0,0,0
63661.jpg,0,0,0,0,0,0,0,0
63662.jpg,0,0,0,0,0,0,0,0
63663.jpg,0,0,0,0,0,0,0,0
63664.jpg,0,0,0,0,0,0,0,0
63665.jpg,0,0,0,0,0,0,0,0
63666.jpg,0,0,0,0,0,0,0,0
63667.jpg,0,0,1,0,0,0,0,0
63668.jpg,0,0,1,0,0,0,0,0
63669.jpg,0,0,1,0,0,0,0,0
63670.jpg,0,0,1,0,0,0,0,0
63671.jpg,0,0,0,0,0,0,0,0
63672.jpg,0,0,0,0,0,0,0,0
63673.jpg,0,0,0,0,0,0,0,0
63674.jpg,0,0,0,0,0,0,0,0
63675.jpg,0,0,0,0,0,0,0,0
63676.jpg,0,0,1,0,0,0,0,0
63677.jpg,0,0,1,0,0,0,0,0
63678.jpg,0,0,0,0,0,0,0,0
63679.jpg,0,0,1,0,0,0,0,0
63680.jpg,0,0,0,0,0,0,0,0
63681.jpg,0,0,1,0,0,0,0,0
63682.jpg,0,0,0,0,0,0,0,0
63683.jpg,0,0,1,0,0,0,0,0
63684.jpg,0,0,1,0,0,0,0,0
63685.jpg,0,0,1,0,0,0,0,0
63686.jpg,0,0,1,0,0,0,0,0
63687.jpg,0,0,1,0,0,0,0,0
63688.jpg,0,0,1,0,0,0,0,0
63689.jpg,0,0,1,0,0,0,0,0
63690.jpg,0,0,0,0,0,0,0,0
63691.jpg,0,0,0,0,0,0,0,0
63692.jpg,0,0,0,0,0,0,0,0
63693.jpg,0,0,0,0,0,0,0,0
63694.jpg,0,0,0,0,0,0,0,0
63695.jpg,0,0,0,0,0,0,0,0
63696.jpg,0,0,0,0,0,0,0,0
63697.jpg,0,0,0,0,0,0,0,0
63698.jpg,0,0,0,0,0,0,0,0
63699.jpg,0,0,1,0,0,0,0,0
63700.jpg,0,0,1,0,0,0,0,0
63701.jpg,0,0,1,0,0,0,0,0
63702.jpg,0,0,1,0,0,0,0,0
63703.jpg,0,0,0,0,0,0,0,0
63704.jpg,0,0,0,0,0,0,0,0
63705.jpg,0,0,0,0,0,0,0,0
63706.jpg,0,0,0,0,0,0,0,0
63707.jpg,0,0,0,0,0,0,0,0
63708.jpg,0,0,1,0,0,0,0,0
63709.jpg,0,0,0,0,0,0,0,0
63710.jpg,0,0,0,0,0,0,0,0
63711.jpg,0,0,0,0,0,0,0,0
63712.jpg,0,0,0,0,0,0,0,0
63713.jpg,0,0,0,0,0,0,0,0
63714.jpg,0,0,0,0,0,0,0,0
63715.jpg,0,0,0,0,0,0,0,0
63716.jpg,0,0,1,0,0,0,0,0
63717.jpg,0,0,1,0,0,0,0,0
63718.jpg,0,0,0,0,0,0,0,0
63719.jpg,0,0,1,0,0,0,0,0
63720.jpg,0,0,1,0,0,0,0,0
63721.jpg,0,0,1,0,0,0,0,0
63722.jpg,0,0,1,0,0,0,0,0
63723.jpg,0,0,1,0,0,0,0,0
63724.jpg,0,0,0,0,0,0,0,0
63725.jpg,0,0,1,0,0,0,0,0
63726.jpg,0,0,1,0,0,0,0,0
63727.jpg,0,0,0,0,0,0,0,0
63728.jpg,0,0,0,0,0,0,0,0
63729.jpg,0,0,0,0,0,0,0,0
63730.jpg,0,0,0,0,0,0,0,0
63731.jpg,0,0,0,0,0,0,0,0
63732.jpg,0,0,0,0,0,0,0,0
63733.jpg,0,0,0,0,0,0,0,0
63734.jpg,0,0,1,0,0,0,0,0
63735.jpg,0,0,1,0,0,0,0,0
63736.jpg,0,0,1,0,0,0,0,0
63737.jpg,0,0,0,0,0,0,0,0
63738.jpg,0,0,0,0,0,0,0,0
63739.jpg,0,0,0,0,0,0,0,0
63740.jpg,0,0,0,0,0,0,0,0
63741.jpg,0,0,0,0,0,0,0,0
63742.jpg,0,0,0,0,0,0,0,0
63743.jpg,0,0,0,0,0,0,0,0
63744.jpg,0,0,1,0,0,0,0,0
63745.jpg,0,0,1,0,0,0,0,0
63746.jpg,0,0,0,0,0,0,0,0
63747.jpg,0,0,0,0,0,0,0,0
63748.jpg,0,0,0,0,0,0,0,0
63749.jpg,0,0,0,0,0,0,0,0
63750.jpg,0,0,0,0,0,0,0,0
63751.jpg,0,0,0,0,0,0,0,0
63752.jpg,0,0,0,0,0,0,0,0
63753.jpg,0,0,0,0,0,0,0,0
63754.jpg,0,0,0,0,0,0,0,0
63755.jpg,0,0,0,0,0,0,0,0
63756.jpg,0,0,0,0,0,0,0,0
63757.jpg,0,0,0,0,0,0,0,0
63758.jpg,0,0,1,0,0,0,0,0
63759.jpg,0,0,1,0,0,0,0,0
63760.jpg,0,0,1,0,0,0,0,0
63761.jpg,0,0,1,0,0,0,0,0
63762.jpg,0,0,1,0,0,0,0,0
63763.jpg,0,0,1,0,0,0,0,0
63764.jpg,0,0,1,0,0,0,0,0
63765.jpg,0,0,1,0,0,0,0,0
63766.jpg,0,0,1,0,0,0,0,0
63767.jpg,0,0,1,0,0,0,0,0
63768.jpg,0,0,1,0,0,0,0,0
63769.jpg,0,0,0,0,0,0,0,0
63770.jpg,0,0,1,0,0,0,0,0
63771.jpg,0,0,0,0,0,0,0,0
63772.jpg,0,0,1,0,0,0,0,0
63773.jpg,0,0,1,0,0,0,0,0
63774.jpg,0,0,1,0,0,0,0,0
63775.jpg,0,0,1,0,0,0,0,0
63776.jpg,0,0,1,0,0,0,0,0
63777.jpg,0,0,1,0,0,0,0,0
63778.jpg,0,0,1,0,0,0,0,0
63779.jpg,0,0,0,0,0,0,0,0
63780.jpg,0,0,0,0,0,0,0,0
63781.jpg,0,0,0,0,0,0,0,0
63782.jpg,0,0,0,0,0,0,0,0
63783.jpg,0,0,0,0,0,0,0,0
63784.jpg,0,0,0,0,0,0,0,0
63785.jpg,0,0,0,0,0,0,0,0
63786.jpg,0,0,0,0,0,0,0,0
63787.jpg,0,0,0,0,0,0,0,0
63788.jpg,0,0,0,0,0,0,0,0
63789.jpg,0,0,0,0,0,0,0,0
63790.jpg,0,0,1,0,0,0,0,0
63791.jpg,0,0,0,0,0,0,0,0
63792.jpg,0,0,0,0,0,0,0,0
63793.jpg,0,0,0,0,0,0,0,0
63794.jpg,0,0,0,0,0,0,0,0
63795.jpg,0,0,0,0,0,0,0,0
63796.jpg,0,0,1,0,0,0,0,0
63797.jpg,0,0,0,0,0,0,0,0
63798.jpg,0,0,0,0,0,0,0,0
63799.jpg,0,0,0,0,0,0,0,0
63800.jpg,0,0,0,0,0,0,0,0
63801.jpg,0,0,0,0,0,0,0,0
63802.jpg,0,0,0,0,0,0,0,0
63803.jpg,0,0,0,0,0,0,0,0
63804.jpg,0,0,0,0,0,0,0,0
63805.jpg,0,0,0,0,0,0,0,0
63806.jpg,0,0,0,0,0,0,0,0
63807.jpg,0,0,0,0,0,0,0,0
63808.jpg,0,0,0,0,0,0,0,0
63809.jpg,0,0,1,0,0,0,0,0
63810.jpg,0,0,1,0,0,0,0,0
63811.jpg,0,0,1,0,0,0,0,0
63812.jpg,0,0,0,0,0,0,0,0
63813.jpg,0,0,0,0,0,0,0,0
63814.jpg,0,0,0,0,0,0,0,0
63815.jpg,0,0,0,0,0,0,0,0
63816.jpg,0,0,0,0,0,0,0,0
63817.jpg,0,0,0,0,0,0,0,0
63818.jpg,0,0,0,0,0,0,0,0
63819.jpg,0,0,0,0,0,0,0,0
63820.jpg,0,0,0,0,0,0,0,0
63821.jpg,0,0,0,0,0,0,0,0
63822.jpg,0,0,0,0,0,0,0,0
63823.jpg,0,0,0,0,0,0,0,0
63824.jpg,0,0,0,0,0,0,0,0
63825.jpg,0,0,0,0,0,0,0,0
63826.jpg,0,0,0,0,0,0,0,0
63827.jpg,0,0,0,0,0,0,0,0
63828.jpg,0,0,0,0,0,0,0,0
63829.jpg,0,0,0,0,0,0,0,0
63830.jpg,0,0,0,0,0,0,0,0
63831.jpg,0,0,0,0,0,0,0,0
63832.jpg,0,0,0,0,0,0,0,0
63833.jpg,0,0,0,0,0,0,0,0
63834.jpg,0,0,0,0,0,0,0,0
63835.jpg,0,0,0,0,0,0,0,0
63836.jpg,0,0,1,0,0,0,0,0
63837.jpg,0,0,1,0,0,0,0,0
63838.jpg,0,0,0,0,0,0,0,0
63839.jpg,0,0,1,0,0,0,0,0
63840.jpg,0,0,0,0,0,0,0,0
63841.jpg,0,0,1,0,0,0,0,0
63842.jpg,0,0,1,0,0,0,0,0
63843.jpg,0,0,1,0,0,0,0,0
63844.jpg,0,0,1,0,0,0,0,0
63845.jpg,0,0,1,0,0,0,0,0
63846.jpg,0,0,1,0,0,0,0,0
63847.jpg,0,0,1,0,0,0,0,0
63848.jpg,0,0,0,0,0,0,0,0
63849.jpg,0,0,1,0,0,0,0,0
63850.jpg,0,0,1,0,0,0,0,0
63851.jpg,0,0,0,0,0,0,0,0
63852.jpg,0,0,0,0,0,0,0,0
63853.jpg,0,0,1,0,0,0,0,0
63854.jpg,0,0,0,0,0,0,0,0
63855.jpg,0,0,0,0,0,0,0,0
63856.jpg,0,0,0,0,0,0,0,0
63857.jpg,0,0,0,0,0,0,0,0
63858.jpg,0,0,0,0,0,0,0,0
63859.jpg,0,0,0,0,0,0,0,0
63860.jpg,0,0,0,0,0,0,0,0
63861.jpg,0,0,0,0,0,0,0,0
63862.jpg,0,0,0,0,0,0,0,0
63863.jpg,0,0,0,0,0,0,0,0
63864.jpg,0,0,0,0,0,0,0,0
63865.jpg,0,0,0,0,0,0,0,0
63866.jpg,0,0,0,0,0,0,0,0
63867.jpg,0,0,0,0,0,0,0,0
63868.jpg,0,0,0,0,0,0,0,0
63869.jpg,0,0,0,0,0,0,0,0
63870.jpg,0,0,0,0,0,0,0,0
63871.jpg,0,0,0,0,0,0,0,0
63872.jpg,1,0,0,0,0,0,0,0
63873.jpg,1,0,0,0,0,0,0,0
63874.jpg,1,0,0,0,0,0,0,0
63875.jpg,1,0,0,0,0,0,0,0
63876.jpg,1,0,0,0,0,0,0,0
63877.jpg,0,0,0,0,0,0,0,0
63878.jpg,0,0,0,0,0,0,0,0
63879.jpg,0,0,0,0,0,0,0,0
63880.jpg,0,0,0,0,0,0,0,0
63881.jpg,0,0,0,0,0,0,0,0
63882.jpg,0,0,0,0,0,0,0,0
63883.jpg,0,0,0,0,0,0,0,0
63884.jpg,0,0,0,0,0,0,0,0
63885.jpg,0,0,0,0,0,0,0,0
63886.jpg,0,0,0,0,0,0,0,0
63887.jpg,0,0,0,0,0,0,0,0
63888.jpg,0,0,0,0,0,0,0,0
63889.jpg,0,0,0,0,0,0,0,0
63890.jpg,0,0,0,0,0,0,0,0
63891.jpg,0,0,0,0,0,0,0,0
63892.jpg,0,0,0,0,0,0,0,0
63893.jpg,0,0,0,0,0,0,0,0
63894.jpg,0,0,0,0,0,0,0,0
63895.jpg,0,0,0,0,0,0,0,0
63896.jpg,1,0,0,0,0,0,0,0
63897.jpg,1,0,0,0,0,0,0,0
63898.jpg,0,0,0,0,0,0,0,0
63899.jpg,0,0,0,0,0,0,0,0
63900.jpg,1,0,0,0,0,0,0,0
63901.jpg,1,0,0,0,0,0,0,0
63902.jpg,0,0,0,0,0,0,0,0
63903.jpg,0,0,0,0,0,0,0,0
63904.jpg,1,0,0,0,0,0,0,0
63905.jpg,1,0,0,0,0,0,0,0
63906.jpg,0,0,0,0,0,0,0,0
63907.jpg,0,0,0,0,0,0,0,0
63908.jpg,0,0,0,0,0,0,0,0
63909.jpg,0,0,0,0,0,0,0,0
63910.jpg,0,0,0,0,0,0,0,0
63911.jpg,0,0,0,0,0,0,0,0
63912.jpg,0,0,0,0,0,0,0,0
63913.jpg,0,0,0,0,0,0,0,0
63914.jpg,1,0,0,0,0,0,0,0
63915.jpg,0,0,0,0,0,0,0,0
63916.jpg,0,0,0,0,0,0,0,0
63917.jpg,1,0,0,0,0,0,0,0
63918.jpg,0,0,0,0,0,0,0,0
63919.jpg,0,0,0,0,0,0,0,0
63920.jpg,0,0,0,0,0,0,0,0
63921.jpg,0,0,0,0,0,0,0,0
63922.jpg,0,0,0,0,0,0,0,0
63923.jpg,0,0,0,0,0,0,0,0
63924.jpg,0,0,0,0,0,0,0,0
63925.jpg,0,0,0,0,0,0,0,0
63926.jpg,0,0,0,0,0,0,0,0
63927.jpg,0,0,0,0,0,0,0,0
63928.jpg,0,0,0,0,0,0,0,0
63929.jpg,0,0,0,0,0,0,0,0
63930.jpg,0,0,0,0,0,0,0,0
63931.jpg,0,0,0,0,0,0,0,0
63932.jpg,0,0,0,0,0,0,0,0
63933.jpg,0,0,0,0,0,0,0,0
63934.jpg,0,0,0,0,0,0,0,0
63935.jpg,0,0,0,0,0,0,0,0
63936.jpg,0,0,0,0,0,0,0,0
63937.jpg,0,0,0,0,0,0,0,0
63938.jpg,0,0,0,0,0,0,0,0
63939.jpg,0,0,0,0,0,0,0,0
63940.jpg,0,0,0,0,0,0,0,0
63941.jpg,0,0,0,0,0,0,0,0
63942.jpg,0,0,0,0,0,0,0,0
63943.jpg,0,0,0,0,0,0,0,0
63944.jpg,0,0,0,0,0,0,0,0
63945.jpg,0,0,0,0,0,0,0,0
63946.jpg,0,0,0,0,0,0,0,0
63947.jpg,0,0,0,0,0,0,0,0
63948.jpg,0,0,0,0,0,0,0,0
63949.jpg,0,0,0,0,0,0,0,0
63950.jpg,0,0,0,0,0,0,0,0
63951.jpg,0,0,0,0,0,0,0,0
63952.jpg,0,0,0,0,0,0,0,0
63953.jpg,0,0,0,0,0,0,0,0
63954.jpg,0,0,0,0,0,0,0,0
63955.jpg,0,0,0,0,0,0,0,0
63956.jpg,1,0,0,0,0,0,0,0
63957.jpg,1,0,0,0,0,0,0,0
63958.jpg,0,0,0,0,0,0,0,0
63959.jpg,0,0,0,0,0,0,0,0
63960.jpg,0,0,0,0,0,0,0,0
63961.jpg,0,0,0,0,0,0,0,0
63962.jpg,0,0,0,0,0,0,0,0
63963.jpg,0,0,0,0,0,0,0,0
63964.jpg,0,0,0,0,0,0,0,0
63965.jpg,0,0,0,0,0,0,0,0
63966.jpg,0,0,0,0,0,0,0,0
63967.jpg,0,0,0,0,0,0,0,0
63968.jpg,0,0,0,0,0,0,0,0
63969.jpg,0,0,0,0,0,0,0,0
63970.jpg,0,0,0,0,0,0,0,0
63971.jpg,0,0,0,0,0,0,0,0
63972.jpg,0,0,0,0,0,0,0,0
63973.jpg,0,0,0,0,0,0,0,0
63974.jpg,0,0,0,0,0,0,0,0
63975.jpg,0,0,0,0,0,0,0,0
63976.jpg,0,0,0,0,0,0,0,0
63977.jpg,0,0,0,0,0,0,0,0
63978.jpg,0,0,0,0,0,0,0,0
63979.jpg,0,0,0,0,0,0,0,0
63980.jpg,0,0,0,0,0,0,0,0
63981.jpg,0,0,0,0,0,0,0,0
63982.jpg,0,0,0,0,0,0,0,0
63983.jpg,0,0,0,0,0,0,0,0
63984.jpg,0,0,0,0,0,0,0,0
63985.jpg,0,0,0,0,0,0,0,0
63986.jpg,0,0,0,0,0,0,0,0
63987.jpg,0,0,0,0,0,0,0,0
63988.jpg,0,0,0,0,0,0,0,0
63989.jpg,0,0,0,0,0,0,0,0
63990.jpg,0,0,0,0,0,0,0,0
63991.jpg,0,0,0,0,0,0,0,0
63992.jpg,0,0,0,0,0,0,0,0
63993.jpg,0,0,0,0,0,0,0,0
63994.jpg,0,0,0,0,0,0,0,0
63995.jpg,0,0,0,0,0,0,0,0
63996.jpg,0,0,0,0,0,0,0,0
63997.jpg,0,0,0,0,0,0,0,0
63998.jpg,0,0,0,0,0,0,0,0
63999.jpg,0,0,0,0,0,0,0,0
64000.jpg,0,0,0,0,0,0,0,0
64001.jpg,0,0,0,0,0,0,0,0
64002.jpg,0,0,0,0,0,0,0,0
64003.jpg,0,0,0,0,0,0,0,0
64004.jpg,0,0,0,0,0,0,0,0
64005.jpg,0,0,0,0,0,0,0,0
64006.jpg,0,0,0,0,0,0,0,0
64007.jpg,0,0,0,0,0,0,0,0
64008.jpg,0,0,0,0,0,0,0,0
64009.jpg,0,0,0,0,0,0,0,0
64010.jpg,0,0,0,0,0,0,0,0
64011.jpg,0,0,0,0,0,0,0,0
64012.jpg,0,0,0,0,0,0,0,0
64013.jpg,0,0,0,0,0,0,0,0
64014.jpg,0,0,0,0,0,0,0,0
64015.jpg,0,0,0,0,0,0,0,0
64016.jpg,0,0,0,0,0,0,0,0
64017.jpg,0,0,0,0,0,0,0,0
64018.jpg,0,0,0,0,0,0,0,0
64019.jpg,0,0,0,0,0,0,0,0
64020.jpg,0,0,0,0,0,0,0,0
64021.jpg,0,0,0,0,0,0,0,0
64022.jpg,0,0,0,0,0,0,0,0
64023.jpg,0,0,0,0,0,0,0,0
64024.jpg,0,0,0,0,0,0,0,0
64025.jpg,0,0,0,0,0,0,0,0
64026.jpg,0,0,0,0,0,0,0,0
64027.jpg,0,0,0,0,0,0,0,0
64028.jpg,0,0,0,0,0,0,0,0
64029.jpg,0,0,0,0,0,0,0,0
64030.jpg,0,0,0,0,0,0,0,0
64031.jpg,0,0,0,0,0,0,0,0
64032.jpg,0,0,0,0,0,0,0,0
64033.jpg,0,0,0,0,0,0,0,0
64034.jpg,0,0,0,0,0,0,0,0
64035.jpg,0,0,0,0,0,0,0,0
64036.jpg,0,0,0,0,0,0,0,0
64037.jpg,0,0,0,0,0,0,0,0
64038.jpg,0,0,0,0,0,0,0,0
64039.jpg,0,0,0,0,0,0,0,0
64040.jpg,0,0,0,0,0,0,0,0
64041.jpg,0,0,0,0,0,0,0,0
64042.jpg,0,0,0,0,0,0,0,0
64043.jpg,0,0,0,0,0,0,0,0
64044.jpg,0,0,0,0,0,0,0,0
64045.jpg,0,0,0,0,0,0,0,0
64046.jpg,0,0,0,0,0,0,0,0
64047.jpg,0,0,0,0,0,0,0,0
64048.jpg,0,0,0,0,0,0,0,0
64049.jpg,0,0,0,0,0,0,0,0
64050.jpg,0,0,0,0,0,0,0,0
64051.jpg,0,0,0,0,0,0,0,0
64052.jpg,0,0,0,0,0,0,0,0
64053.jpg,0,0,0,0,0,0,0,0
64054.jpg,0,0,0,0,0,0,0,0
64055.jpg,0,0,0,0,0,0,0,0
64056.jpg,0,0,0,0,0,0,0,0
64057.jpg,0,0,0,0,0,0,0,0
64058.jpg,0,0,0,0,0,0,0,0
64059.jpg,0,0,0,0,0,0,0,0
64060.jpg,0,0,0,0,0,0,0,0
64061.jpg,0,0,0,0,0,0,0,0
64062.jpg,0,0,0,0,0,0,0,0
64063.jpg,0,0,0,0,0,0,0,0
64064.jpg,1,0,0,0,0,0,0,0
64065.jpg,1,0,0,0,0,0,0,0
64066.jpg,0,0,0,0,0,0,0,0
64067.jpg,0,0,0,0,0,0,0,0
64068.jpg,0,0,0,0,0,0,0,0
64069.jpg,0,0,0,0,0,0,0,0
64070.jpg,0,0,0,0,0,0,0,0
64071.jpg,0,0,0,0,0,0,0,0
64072.jpg,0,0,0,0,0,0,0,0
64073.jpg,0,0,0,0,0,0,0,0
64074.jpg,0,0,0,0,0,0,0,0
64075.jpg,0,0,1,0,0,0,0,0
64076.jpg,0,0,0,0,0,0,0,0
64077.jpg,0,0,0,0,0,0,0,0
64078.jpg,0,0,0,0,0,0,0,0
64079.jpg,0,0,1,0,0,0,0,0
64080.jpg,0,0,0,0,0,0,0,0
64081.jpg,0,0,0,0,0,0,0,0
64082.jpg,1,0,0,0,0,0,0,0
64083.jpg,1,0,0,0,0,0,0,0
64084.jpg,0,0,0,0,0,0,0,0
64085.jpg,0,0,0,0,0,0,0,0
64086.jpg,0,0,0,0,0,0,0,0
64087.jpg,0,0,0,0,0,0,0,0
64088.jpg,0,0,0,0,0,0,0,0
64089.jpg,0,0,0,0,0,0,0,0
64090.jpg,0,0,0,0,0,0,0,0
64091.jpg,0,0,1,0,0,0,0,0
64092.jpg,0,0,1,0,0,0,0,0
64093.jpg,0,0,0,0,0,0,0,0
64094.jpg,0,0,0,0,0,0,0,0
64095.jpg,0,0,0,0,0,0,0,0
64096.jpg,0,0,0,0,0,0,0,0
64097.jpg,0,0,0,0,0,0,0,0
64098.jpg,0,0,0,0,0,0,0,0
64099.jpg,0,0,0,0,0,0,0,0
64100.jpg,0,0,0,0,0,0,0,0
64101.jpg,0,0,0,0,0,0,0,0
64102.jpg,0,0,0,0,0,0,0,0
64103.jpg,0,0,0,0,0,0,0,0
64104.jpg,0,0,0,0,0,0,0,0
64105.jpg,0,0,0,0,0,0,0,0
64106.jpg,0,0,0,0,0,0,0,0
64107.jpg,0,0,0,0,0,0,0,0
64108.jpg,0,0,0,0,0,0,0,0
64109.jpg,0,0,0,0,0,0,0,0
64110.jpg,0,0,0,0,0,0,0,0
64111.jpg,0,0,0,0,0,0,0,0
64112.jpg,0,0,0,0,0,0,0,0
64113.jpg,0,0,0,0,0,0,0,0
64114.jpg,0,0,0,0,0,0,0,0
64115.jpg,0,0,0,0,0,0,0,0
64116.jpg,0,0,0,0,0,0,0,0
64117.jpg,0,0,0,0,0,0,0,0
64118.jpg,0,0,0,0,0,0,0,0
64119.jpg,0,0,0,0,0,0,0,0
64120.jpg,0,0,0,0,0,0,0,0
64121.jpg,0,0,0,0,0,0,0,0
64122.jpg,0,0,0,0,0,0,0,0
64123.jpg,0,0,0,0,0,0,0,0
64124.jpg,0,0,0,0,0,0,0,0
64125.jpg,0,0,0,0,0,0,0,0
64126.jpg,0,0,1,0,0,0,0,0
64127.jpg,0,0,0,0,0,0,0,0
64128.jpg,0,0,1,0,0,0,0,0
64129.jpg,0,0,0,0,0,0,0,0
64130.jpg,0,0,0,0,0,0,0,0
64131.jpg,0,0,0,0,0,0,0,0
64132.jpg,0,0,1,0,0,0,0,0
64133.jpg,0,0,0,0,0,0,0,0
64134.jpg,0,0,1,0,0,0,0,0
64135.jpg,0,0,1,0,0,0,0,0
64136.jpg,0,0,1,0,0,0,0,0
64137.jpg,0,0,1,0,0,0,0,0
64138.jpg,0,0,1,0,0,0,0,0
64139.jpg,0,0,0,0,0,0,0,0
64140.jpg,0,0,0,0,0,0,0,0
64141.jpg,0,0,0,0,0,0,0,0
64142.jpg,0,0,0,0,0,0,0,0
64143.jpg,0,0,0,0,0,0,0,0
64144.jpg,0,0,0,0,0,0,0,0
64145.jpg,0,0,0,0,0,0,0,0
64146.jpg,0,0,0,0,0,0,0,0
64147.jpg,0,0,0,0,0,0,0,0
64148.jpg,0,0,0,0,0,0,0,0
64149.jpg,0,0,0,0,0,0,0,0
64150.jpg,0,0,0,0,0,0,0,0
64151.jpg,0,0,0,0,0,0,0,0
64152.jpg,0,0,0,0,0,0,0,0
64153.jpg,0,0,0,0,0,0,0,0
64154.jpg,0,0,0,0,0,0,0,0
64155.jpg,0,0,0,0,0,0,0,0
64156.jpg,0,0,0,0,0,0,0,0
64157.jpg,0,0,0,0,0,0,0,0
64158.jpg,0,0,0,0,0,0,0,0
64159.jpg,0,0,0,0,0,0,0,0
64160.jpg,0,0,0,0,0,0,0,0
64161.jpg,0,0,0,0,0,0,0,0
64162.jpg,0,0,0,0,0,0,0,0
64163.jpg,0,0,0,0,0,0,0,0
64164.jpg,0,0,0,0,0,0,0,0
64165.jpg,0,0,0,0,0,0,0,0
64166.jpg,0,0,0,0,0,0,0,0
